node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tpc_default(dBm);cca_default(dBm);traffic_model;traffic_load[pkt/s];packet_length;num_packets_aggregated;capture_effect_model;capture_effect_threshold;constant_per;pifs_activated;cw_adaptation;cw;cw_stage;bss_color;spatial_reuse_group;non_srg_obss_pd;srg_obss_pd
AP_A;0;A;5;5;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A1;1;A;2.6498;5.7984;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A2;1;A;8.893;4.696;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A3;1;A;8.7792;5.6972;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A4;1;A;4.6835;8.2079;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_B;0;B;5;10;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B1;1;B;7.7277;9.9329;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B2;1;B;6.8026;8.9569;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B3;1;B;7.0583;7.8505;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B4;1;B;3.5707;7.739;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_C;0;C;10;5;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C1;1;C;11.5925;8.6387;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C2;1;C;5.2124;3.8156;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C3;1;C;11.3243;9.7105;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C4;1;C;10.7892;0.4583;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_D;0;D;10;10;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D1;1;D;12.023;8.7877;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D2;1;D;11.8849;13.9407;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D3;1;D;10.7876;9.2624;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D4;1;D;7.3003;7.217;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
