node_code;node_type;wlan_code;x(m);y(m);z(m);central_freq (GHz);channel_bonding_model;primary_channel;min_channel_allowed;max_channel_allowed;tpc_default(dBm);cca_default(dBm);traffic_model;traffic_load[pkt/s];packet_length;num_packets_aggregated;capture_effect_model;capture_effect_threshold;constant_per;pifs_activated;cw_adaptation;cw;cw_stage;bss_color;spatial_reuse_group;non_srg_obss_pd;srg_obss_pd
AP_A;0;A;5;5;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A1;1;A;6.8667;7.7223;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A2;1;A;8.3011;2.4375;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A3;1;A;5.9895;4.0584;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_A4;1;A;7.4521;7.3391;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_B;0;B;5;10;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B1;1;B;6.323;8.5183;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B2;1;B;1.7347;10.1039;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B3;1;B;4.6821;6.0325;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_B4;1;B;7.6574;14.0952;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_C;0;C;10;5;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C1;1;C;9.61;5.9856;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C2;1;C;12.3589;5.3294;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C3;1;C;8.7107;5.3311;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_C4;1;C;5.2185;5.0849;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
AP_D;0;D;10;10;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D1;1;D;10.8308;14.859;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D2;1;D;6.4987;9.1518;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D3;1;D;8.6727;8.0303;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
STA_D4;1;D;13.3919;12.4139;0;6.0;4;0;0;0;20;-82;99;100000.0;12000;64;0;10;0;0;1;16;5;-1;0;-82;-82
